,,,,,
Rot R, Rot P, Rot Y, Pos X, Pos Y, Pos Z 
2.61750599723,-1.01295417895,-2.42856698006,-0.0615563384368,-0.0472002963491,-0.124189635148
2.61768145262,-1.012941183,-2.42889385409,-0.0615559759819,-0.0471970087168,-0.12419106427
2.61733053016,-1.01296714453,-2.42824009493,-0.0615567002056,-0.0472035841341,-0.124188206204
2.61733053016,-1.01296714453,-2.42824009493,-0.0615567002056,-0.0472035841341,-0.124188206204
2.61750599723,-1.01295417895,-2.42856698006,-0.0615563384368,-0.0472002963491,-0.124189635148
2.61750599723,-1.01295417895,-2.42856698006,-0.0615563384368,-0.0472002963491,-0.124189635148
2.61733053016,-1.01296714453,-2.42824009493,-0.0615567002056,-0.0472035841341,-0.124188206204
2.61733053016,-1.01296714453,-2.42824009493,-0.0615567002056,-0.0472035841341,-0.124188206204
2.61768145262,-1.012941183,-2.42889385409,-0.0615559759819,-0.0471970087168,-0.12419106427
2.61750599723,-1.01295417895,-2.42856698006,-0.0615563384368,-0.0472002963491,-0.124189635148
2.61733053016,-1.01296714453,-2.42824009493,-0.0615567002056,-0.0472035841341,-0.124188206204
2.68452395631,-1.02412668601,-2.52894819569,-0.0614592477112,-0.0466123621214,-0.124390768284
2.7534211241,-1.07046621886,-2.57877736101,-0.0615138179449,-0.0473309898256,-0.123331913619
2.86297742029,-1.12204020721,-2.67622780487,-0.0614555297333,-0.0479430416503,-0.121597595984
2.94152075672,-1.16223681905,-2.7340388198,-0.0613937936887,-0.0486191197682,-0.119299717782
2.99427541832,-1.17788636229,-2.7888968123,-0.0613946674984,-0.0486424616904,-0.116831831588
3.00071584999,-1.18287445243,-2.80345224234,-0.0616813386969,-0.0484870764711,-0.11412419846
2.95861223164,-1.18961399196,-2.76151643646,-0.0623003527285,-0.0484351374348,-0.111156597819
2.89986983402,-1.19189488528,-2.70881411817,-0.0630955721095,-0.0482260097477,-0.108243486979
2.8422743727,-1.18580733937,-2.66537327593,-0.0638116035452,-0.0477528586221,-0.1053418477
2.78480394524,-1.17131006958,-2.62163191326,-0.0643614966577,-0.0473427320539,-0.102964765004
2.7440265966,-1.15362540559,-2.5932990681,-0.0646883012706,-0.047006147606,-0.100923784557
2.73023067289,-1.14488351981,-2.57879285768,-0.0648530731356,-0.0471477544659,-0.0990776971458
2.73012011631,-1.14926806439,-2.57243012012,-0.0649661277037,-0.0474732086637,-0.09720199089
2.72903057629,-1.15935454167,-2.5681168587,-0.0651280360793,-0.047776124759,-0.0954148398126
2.72465018773,-1.16899009198,-2.56195695345,-0.0652951373869,-0.0480338052451,-0.0937316882111
2.7234676922,-1.17805173727,-2.559962289,-0.0655364870892,-0.0483190254055,-0.0923133769068
2.73361578816,-1.18549660251,-2.57240431458,-0.0657898101407,-0.0485600771995,-0.0911875684849
2.73346255614,-1.19074467687,-2.56806369891,-0.0660330644387,-0.0489476514202,-0.0903613302737
2.74186997523,-1.1850389506,-2.57307996861,-0.0661428214185,-0.0492428067748,-0.0902081488356
2.74837647092,-1.16617505109,-2.57578395622,-0.0659967560415,-0.0493441199914,-0.0906625872947
2.74939002257,-1.13767884256,-2.57318719427,-0.0656980191529,-0.0494054086228,-0.091808324543
2.72906270119,-1.11076055352,-2.54414816311,-0.0653046060265,-0.0496114445811,-0.0934336044743
2.72401822298,-1.09146557296,-2.54664460522,-0.0647584173875,-0.0494105836281,-0.095271964034
2.71850123765,-1.07985028198,-2.54919658119,-0.0641520227184,-0.0492297669346,-0.0972448570249
2.72335470235,-1.07283672926,-2.55684274527,-0.0634704189747,-0.0490931429473,-0.0994939345344
2.73379564306,-1.07082524685,-2.57201733489,-0.0628516481229,-0.0488450033932,-0.101792518491
2.74319648391,-1.07388829332,-2.58448125991,-0.0623082377666,-0.0485744424866,-0.103892881054
2.75366326165,-1.07832051712,-2.59465223936,-0.0618250318401,-0.0483651690692,-0.106048772584
2.76237053946,-1.08214210264,-2.60184272836,-0.0613679211642,-0.0481793104999,-0.108208352051
2.77039741559,-1.08398220987,-2.61045704623,-0.0609654452971,-0.0479943265945,-0.109885323928
2.78646758511,-1.08689242506,-2.62804798289,-0.0602835867179,-0.0477426254841,-0.112202115139
2.80715277801,-1.08891440642,-2.64338358982,-0.0593744224501,-0.0476029323182,-0.114618756052
2.83786018563,-1.08623115951,-2.66504472309,-0.0581938707864,-0.0474950017689,-0.117131308641
2.86676436715,-1.07950244322,-2.68128855255,-0.0568676056556,-0.0473921842179,-0.11967507906
2.88600757086,-1.07074629945,-2.69020235027,-0.0555634907939,-0.0471837210838,-0.122227404855
2.89545423704,-1.06295829846,-2.69544792351,-0.0543725889074,-0.0468386043728,-0.124677275738
2.90235635003,-1.05948472056,-2.7010723884,-0.0533183765792,-0.0465054313563,-0.126858999361
2.92057128527,-1.06039193518,-2.71979779211,-0.0523563474778,-0.046260806635,-0.128817396843
2.95000965403,-1.06713815621,-2.74060514062,-0.0514048938883,-0.046319729715,-0.130383919312
2.98133868308,-1.07353780615,-2.75755240685,-0.0504814976546,-0.0465546952346,-0.131660433101
3.00468964163,-1.07161808386,-2.77561811306,-0.0496256936397,-0.0465420499019,-0.13279730526
3.00818333646,-1.0652073944,-2.77758182875,-0.0489117838469,-0.0464253496084,-0.133744378888
3.0082647073,-1.06043077222,-2.77877576128,-0.0484149902826,-0.0462956245929,-0.134344578154
3.00670827854,-1.05881119032,-2.77506810828,-0.0481570915783,-0.04630746376,-0.134602549889
3.00697192427,-1.05859704379,-2.7749195984,-0.0481073796417,-0.0463451366917,-0.134646782875
3.00724034351,-1.05991301876,-2.7743884352,-0.0481867294795,-0.0464100916206,-0.13456766599
3.01498815184,-1.06267070617,-2.78600887331,-0.0483293534806,-0.0463747909602,-0.134276977593
3.03039608103,-1.07401697395,-2.7956331002,-0.0485048334368,-0.0465531640504,-0.133403318456
3.05228576226,-1.08815480159,-2.81030136793,-0.048740327608,-0.0468646954752,-0.132188365947
3.05907669535,-1.09754520133,-2.80971434338,-0.0490381699672,-0.0472611778768,-0.130840246442
3.04744027868,-1.10461613023,-2.78959969746,-0.0494356004827,-0.0477354557103,-0.129250183231
3.02853275866,-1.1072756836,-2.77328700112,-0.0499951877981,-0.0480895670301,-0.127690381775
3.00899015582,-1.10798562068,-2.76141698909,-0.0506198776558,-0.0483580454382,-0.126067654497
2.99855657409,-1.11179316294,-2.75362515555,-0.051287459083,-0.0488472014335,-0.124363935312
2.99983964028,-1.11801449037,-2.75131821524,-0.0519140289759,-0.049524897647,-0.122516392372
3.00046959865,-1.1247171292,-2.74238845256,-0.0524819932853,-0.050280387287,-0.120623447383
2.99044007404,-1.12890872682,-2.72524623051,-0.0530606849007,-0.0509037358806,-0.118753351493
2.96889529015,-1.12979114406,-2.70570921623,-0.0536571225165,-0.0512125830005,-0.116935731608
2.93895472171,-1.13005975316,-2.68175350617,-0.0542761638818,-0.0513916282561,-0.115107241678
2.91361697671,-1.13261364293,-2.66106766479,-0.0548687995807,-0.0515960396977,-0.113312172488
2.89789634996,-1.13768837903,-2.6449774532,-0.0553669091972,-0.0519179548154,-0.111535445639
2.88805180972,-1.1423533297,-2.63086626257,-0.0557447156074,-0.0522967067859,-0.109791684422
2.87948897432,-1.14199466076,-2.62062705235,-0.0560684157536,-0.0526566797017,-0.108226021483
2.8734770619,-1.13820337456,-2.61984779473,-0.0563531459993,-0.0528741311965,-0.106686924801
2.85923870766,-1.13770077303,-2.6074981581,-0.056699230588,-0.0532712560161,-0.10514482426
2.84356619755,-1.13880425249,-2.59324585549,-0.0570366376088,-0.0536545119772,-0.103563238708
2.82930833087,-1.14011129943,-2.57920038661,-0.057356112723,-0.0540538893919,-0.102063627309
2.81604832266,-1.1414922758,-2.56211269579,-0.0576050989709,-0.0544936639087,-0.100667460205
2.81082189848,-1.14279895112,-2.5532954744,-0.057823370613,-0.054950293598,-0.099458411505
2.80337509212,-1.14609167041,-2.54101201311,-0.0579746663833,-0.0553093351428,-0.098543785839
2.80138699671,-1.15488395711,-2.53448528343,-0.0582354393872,-0.0558810027646,-0.0969742262616
2.80045614786,-1.16421876969,-2.52826692677,-0.0584637094317,-0.0563981181793,-0.0957104928982
2.81032339292,-1.17207204677,-2.53779339353,-0.0587144220827,-0.0568474001971,-0.0946013495566
2.81613995209,-1.17994098542,-2.54172730145,-0.0589496504202,-0.0573001705668,-0.0935432136669
2.82458491567,-1.18420655581,-2.55150865334,-0.0591482747795,-0.0575815376922,-0.0930020688768
2.82101098434,-1.18988307652,-2.5450846695,-0.0593780533076,-0.0578989821017,-0.0924009340651
2.82184299842,-1.19179191335,-2.54733542394,-0.0595480731717,-0.0579724931605,-0.0922190861771
2.81423094862,-1.19195012128,-2.53839221942,-0.0596044157861,-0.0579477910005,-0.0923096414554
2.82139985533,-1.18767700372,-2.55104680269,-0.0595805158899,-0.0577073580038,-0.0928387948537
2.84055212595,-1.1792132938,-2.58192772146,-0.0594677198794,-0.0573031800916,-0.0937933911936
2.84817279657,-1.17029404791,-2.5976041896,-0.059390319593,-0.0570236314166,-0.0951623724701
2.84624900745,-1.15990805657,-2.6020328012,-0.0592839810835,-0.0566629262783,-0.0969209156304
2.83406440985,-1.14686151037,-2.59574352681,-0.0592049442332,-0.0561731339156,-0.0993938118865
2.81068373599,-1.13244519989,-2.57447624886,-0.0590302561948,-0.055445540279,-0.102148334894
2.79237852807,-1.1143706012,-2.56274666518,-0.05877557858,-0.0543638347383,-0.105325005127
2.78261790066,-1.09502267593,-2.56347543335,-0.0584988466762,-0.0531403706868,-0.108819679355
2.7850026867,-1.08202973054,-2.5752985688,-0.0582026158456,-0.0520369891814,-0.112184137823
2.80497689139,-1.08145379915,-2.59988039257,-0.0579011464703,-0.0512491460617,-0.115095893166
2.83263875574,-1.09361665698,-2.61797788871,-0.0576517506501,-0.050994308337,-0.117595597313
2.86061293434,-1.10809251339,-2.62960941462,-0.0573933581272,-0.0509166433075,-0.119795625547
2.88074594456,-1.1100336191,-2.64315502465,-0.0570936073736,-0.0504645062232,-0.121912609932
2.88867255133,-1.10216931818,-2.65352471693,-0.0567793559647,-0.0495774223794,-0.124036696224
2.88772690294,-1.09669628049,-2.65537208889,-0.0565494548519,-0.0486624832156,-0.125923133925
2.89403015259,-1.09787115498,-2.66584943569,-0.0563787992007,-0.0478204677923,-0.127433924173
2.90934891259,-1.10420507705,-2.68370633365,-0.0562584983917,-0.0472858808197,-0.128772403986
2.9252533688,-1.11183937478,-2.69569491903,-0.0561081680208,-0.0470581345399,-0.129826449385
2.94068008865,-1.11539965226,-2.70836323886,-0.0559569092673,-0.0468991763322,-0.130870487133
2.94745118825,-1.11425659622,-2.7122333113,-0.0557478344344,-0.046627167266,-0.131821712555
2.95049451127,-1.11017362879,-2.71756215144,-0.0555526785198,-0.0461692070598,-0.132823944915
2.9463311819,-1.10748202167,-2.7144877087,-0.0553315782148,-0.0456407479268,-0.133594648224
2.94533389504,-1.10663474159,-2.71597441981,-0.0551298412136,-0.0451671451256,-0.134276414228
2.94427732753,-1.10799657711,-2.71126783017,-0.0548871653342,-0.0449425383094,-0.134737293357
2.94403492796,-1.10761693544,-2.70710572311,-0.05463598638,-0.0448585889349,-0.13502164034
2.94565251444,-1.10644845375,-2.70662499208,-0.0544270010662,-0.044877946162,-0.135114628675
2.94954170798,-1.10716211547,-2.70704996878,-0.0543354329008,-0.0450277598848,-0.135039421601
2.95888115922,-1.11121531121,-2.71254246095,-0.0542965883629,-0.0452498725873,-0.134659757856
2.98106861544,-1.12028531295,-2.73277117893,-0.054301438549,-0.0455501994184,-0.133778208657
2.99270648345,-1.13284991804,-2.72970523293,-0.0542586594184,-0.0462639175573,-0.132430203671
2.99432359195,-1.13870510255,-2.7245050144,-0.0542337507377,-0.046947406683,-0.130857988522
2.98871725057,-1.14135153854,-2.71796005982,-0.0542945945231,-0.0474147562063,-0.129454732367
2.9666568862,-1.14447200973,-2.69526819655,-0.0545774008715,-0.0483144842638,-0.126940108445
2.9506024461,-1.14560674694,-2.68157192678,-0.0549309261887,-0.048978901074,-0.124752930853
2.93518921471,-1.1471502896,-2.66184583784,-0.0552531241688,-0.0497662843299,-0.122482625404
2.91779564066,-1.14665026536,-2.63803018918,-0.0554970139981,-0.0505075797193,-0.120225997147
2.89692234996,-1.14443436617,-2.61137810114,-0.055625644733,-0.0510391193533,-0.118620074546
2.85990524048,-1.13551302807,-2.57695259344,-0.0557717632439,-0.0516290885072,-0.115885232943
2.83540182917,-1.13085143544,-2.5568356263,-0.055874034163,-0.0519519893968,-0.114305332227
2.80570576681,-1.12654249721,-2.53182449308,-0.0559940587918,-0.052439217518,-0.112153787287
2.78441506544,-1.12612905746,-2.50739893758,-0.0560897800551,-0.0531515405006,-0.109992390701
2.77393319459,-1.12666470699,-2.48854531721,-0.0561418580643,-0.0539793513303,-0.107886493732
2.76856128536,-1.12616767762,-2.47560304093,-0.0561775956771,-0.0547600685396,-0.105853647881
2.75873267963,-1.12791306602,-2.45826135847,-0.0562698897266,-0.0556101485426,-0.10386893786
2.75009430974,-1.1336979093,-2.44590019334,-0.0564083412371,-0.0563616480272,-0.101718202157
2.74430763696,-1.14376823117,-2.4356458196,-0.0566050247825,-0.0572100510434,-0.0995091522326
2.74612925772,-1.15731406683,-2.4315381166,-0.0568366488782,-0.0581268153448,-0.0972553218146
2.7488173851,-1.17332116779,-2.4255740912,-0.0570844992602,-0.0591435267226,-0.0950079701969
2.75018146941,-1.18905653208,-2.41852869544,-0.0573433723023,-0.0601318463653,-0.0929039528748
2.75596669589,-1.20353428545,-2.41889117371,-0.0575979533366,-0.0609664916055,-0.0909287732866
2.75986961741,-1.2165553447,-2.4180494909,-0.0578586605461,-0.0616894380072,-0.0892058249578
2.76088097393,-1.22808928916,-2.41499258684,-0.0581587501797,-0.0623192314243,-0.0877805447799
2.76010385009,-1.237379125,-2.41140686062,-0.0584842100631,-0.0628286791917,-0.0867308062023
2.75697984873,-1.24425905203,-2.40670928951,-0.0588143468288,-0.0631698262112,-0.0860152502446
2.75151007103,-1.24783417776,-2.40103719795,-0.0591070434914,-0.0632938306046,-0.085715220829
2.74610653058,-1.24792726098,-2.39628015593,-0.0592840944216,-0.0632433977555,-0.0858234141358
2.74242691754,-1.24501235017,-2.3941025612,-0.0593916704,-0.0631353338227,-0.0863871502186
2.74059186391,-1.23900957274,-2.39443386858,-0.0594161615008,-0.0629875968265,-0.0874372406728
2.74297156533,-1.23025681383,-2.40115889139,-0.0593977338022,-0.0627274343138,-0.0888838361929
2.74709739599,-1.2189894437,-2.4116891844,-0.059442092612,-0.0624479417198,-0.0908879307923
2.7507728478,-1.20399065765,-2.42468220407,-0.0594259351378,-0.0618190387445,-0.0933219784416
2.74484012905,-1.18691459399,-2.42689575336,-0.0593879794909,-0.0610061615926,-0.0961583588997
2.73419303048,-1.16799547269,-2.42420581524,-0.059296657038,-0.0599742844535,-0.0992736845167
2.72299628297,-1.14797680058,-2.4218733138,-0.0591657704385,-0.0587403056544,-0.102545386866
2.71619620485,-1.12735660969,-2.4267733707,-0.0590155751506,-0.0573716872327,-0.10593908046
2.71635033874,-1.10739926294,-2.44233567276,-0.0588330173167,-0.0559017561215,-0.109144342229
2.7147355292,-1.08881958435,-2.45488265084,-0.0586233710688,-0.0544803009198,-0.112278768555
2.71684888785,-1.07618075474,-2.46697707771,-0.0583897619666,-0.0532127527386,-0.115246732984
2.72190635372,-1.07565132961,-2.47042578568,-0.0581358378662,-0.0523181845081,-0.117848309817
2.73245265386,-1.0820336316,-2.47382538546,-0.0578483017609,-0.051593302847,-0.120268210207
2.74246238913,-1.08661211036,-2.47578799662,-0.0574972844658,-0.050922254098,-0.122585898259
2.75393235767,-1.08358915786,-2.48633797326,-0.0570868258789,-0.0501071730054,-0.124939456454
2.75927844852,-1.07530381902,-2.49066574763,-0.0566387073,-0.0493407918229,-0.127256536893
2.7688195555,-1.06705533661,-2.50332296383,-0.056215268729,-0.0486172821754,-0.129397017183
2.78093951758,-1.06530578217,-2.5145025788,-0.0558159323675,-0.0481256444285,-0.131167317639
2.79311227711,-1.06868937671,-2.52020490356,-0.0554370057687,-0.0478711377159,-0.132631233856
2.80852209331,-1.07202916495,-2.53699068116,-0.0551936442613,-0.0476138479824,-0.133499709271
2.82148602361,-1.07890269815,-2.54519495382,-0.0549081973292,-0.0475132470846,-0.134311715413
2.82655391956,-1.08212230735,-2.54742613477,-0.0546876335622,-0.0474302352198,-0.134812524947
2.827164014,-1.0808481735,-2.54823748464,-0.0545382721166,-0.0473579532005,-0.13509254018
2.82705095666,-1.08070453547,-2.54717927285,-0.0544874842786,-0.0473991730889,-0.135112225603
2.82804853895,-1.08116419169,-2.54830099699,-0.054497131238,-0.0474544853034,-0.135000127198
2.8357598968,-1.08199154239,-2.55983154205,-0.05448389879,-0.0474156283449,-0.134602223598
2.83621557517,-1.08522442626,-2.5516751916,-0.0543999001941,-0.0476805990354,-0.133765570466
2.8360506373,-1.08954225132,-2.54433554234,-0.0543325459609,-0.0480161414507,-0.132545820053
2.8354356379,-1.09566297887,-2.53701257156,-0.0543662948376,-0.0485191350138,-0.130961779353
2.82289765301,-1.10436519536,-2.5136744412,-0.0545210197363,-0.0492714290666,-0.128901004358
2.79810882131,-1.10906393072,-2.48180551031,-0.0548036887376,-0.050024992018,-0.126808556229
2.76578856503,-1.10751274356,-2.45017125534,-0.0551406113798,-0.0506515090715,-0.124593999091
2.73365802305,-1.10054567005,-2.4238834811,-0.0554246675958,-0.0511451002378,-0.122396327269
2.7139169179,-1.09064806252,-2.41412249635,-0.0556170728383,-0.0515666717178,-0.120221587567
2.70444533747,-1.08495192971,-2.40632255876,-0.0557329950468,-0.0522450562962,-0.117983877711
2.70150709028,-1.08647535846,-2.39772305793,-0.0558499859047,-0.0531602687997,-0.11562021239
2.70296639606,-1.09119661743,-2.39941713422,-0.0560636046221,-0.0539782139545,-0.113237311878
2.70161990499,-1.0972178902,-2.39952745591,-0.0563485535486,-0.0547043747199,-0.110873827595
2.70142977582,-1.10470923643,-2.39955694111,-0.0566657337944,-0.0554226467911,-0.108564906029
2.70523695924,-1.11420506538,-2.40029902216,-0.0569477966196,-0.0561874933507,-0.10630252124
2.71094746676,-1.12700505457,-2.40102463208,-0.0571838686499,-0.0570249869702,-0.10400305276
2.71816662432,-1.14113046976,-2.40300895874,-0.0573779800497,-0.0579031305696,-0.101752763562
2.7264862139,-1.15540374971,-2.40601469826,-0.0575427085754,-0.0588026352639,-0.0995324562177
2.73451288177,-1.16947109078,-2.40879219709,-0.0577031991237,-0.0596548172094,-0.0973752968234
2.74072991377,-1.18297188017,-2.41024590705,-0.0579096227663,-0.0604264608728,-0.0953769003061
2.74473066499,-1.19521919064,-2.41025400804,-0.0581542869051,-0.0610991634657,-0.0936451174172
2.74695168457,-1.20560213458,-2.40931538375,-0.058422213196,-0.0616921508838,-0.0922894945844
2.74849409245,-1.21375572453,-2.40834469418,-0.0586148279156,-0.0621209833921,-0.0911927580566
2.75054727659,-1.21908742799,-2.40854342692,-0.0587629727338,-0.0625143749585,-0.0906027429005
2.75206457365,-1.22128748301,-2.40918177605,-0.0588235874588,-0.0627253181836,-0.0904010551754
2.75310832792,-1.22109607665,-2.41012400793,-0.0587924610074,-0.062755479656,-0.090433568566
2.75345446797,-1.21924756976,-2.41076791897,-0.0587446435849,-0.0627335668142,-0.0907463133623
2.75317851591,-1.21573035163,-2.41155275939,-0.058760527492,-0.0627342887941,-0.0914727841295
2.75262823627,-1.21122769066,-2.41238410069,-0.0587903979865,-0.0627389562383,-0.0924253356961
2.7506392568,-1.20498445551,-2.41251072872,-0.0588571284738,-0.0626964655143,-0.0937481718449
2.74757893581,-1.19832119015,-2.41186175572,-0.0589148696912,-0.0625596578688,-0.0950890271148
2.74179646014,-1.18678340856,-2.40996186,-0.0589269078302,-0.0622093938853,-0.0972729922372
2.73329831531,-1.16823121291,-2.40805261905,-0.0587684622895,-0.0613377166116,-0.100416150567
2.724724336,-1.1511054615,-2.40563914282,-0.0585840151198,-0.0604095764989,-0.103282204167
